ip,appears_as_source,appears_as_dest,total_events,total_attacks,unique_attack_families
52.28.174.179,True,True,6,0.0,1
74.125.68.136,True,True,6,0.0,1
165.254.34.241,False,True,6,0.0,1
52.28.170.232,True,True,6,0.0,1
74.125.69.156,True,True,6,0.0,1
104.88.70.183,True,True,6,0.0,1
104.88.71.38,True,True,6,0.0,1
52.22.89.231,True,True,6,0.0,1
138.201.230.75,False,True,6,0.0,1
138.201.44.8,True,True,6,0.0,1
91.236.50.78,True,True,6,0.0,1
34.197.64.192,True,True,6,0.0,1
34.193.10.66,True,True,6,0.0,1
34.193.179.96,True,True,6,0.0,1
34.194.234.125,True,True,6,0.0,1
34.194.234.180,True,True,6,0.0,1
38.69.238.112,True,True,6,0.0,1
202.47.25.66,True,True,6,0.0,1
54.192.48.22,True,True,6,0.0,1
23.199.0.153,True,True,6,0.0,1
52.22.137.88,True,True,6,0.0,1
115.127.226.108,True,True,6,0.0,1
2.16.4.162,True,True,6,0.0,1
52.84.145.38,True,True,6,0.0,1
199.244.48.57,True,True,6,0.0,1
52.22.72.237,True,True,6,0.0,1
52.22.210.238,False,True,6,0.0,1
54.192.48.44,True,True,6,0.0,1
54.192.48.50,True,True,6,0.0,1
54.192.48.53,True,True,6,0.0,1
104.16.164.13,True,True,6,0.0,1
146.20.128.49,True,True,6,0.0,1
54.231.33.203,True,True,6,0.0,1
52.201.15.144,True,True,6,0.0,1
52.22.63.50,True,True,6,0.0,1
52.22.243.165,True,True,6,0.0,1
63.140.54.247,True,True,6,0.0,1
164.132.124.32,False,True,6,0.0,1
54.192.48.99,True,True,6,0.0,1
165.254.114.16,True,True,6,0.0,1
23.66.243.164,True,True,6,0.0,1
34.204.31.66,False,True,6,0.0,1
199.127.204.188,True,True,6,0.0,1
184.27.178.147,True,True,6,0.0,1
13.58.21.35,True,True,6,0.0,1
13.58.232.107,True,True,6,0.0,1
54.65.108.64,True,True,6,0.0,1
50.18.200.248,True,True,6,0.0,1
104.88.61.9,True,True,6,0.0,1
34.200.91.53,True,True,6,0.0,1
35.156.148.31,True,True,6,0.0,1
52.22.175.103,True,True,6,0.0,1
34.251.40.129,True,True,6,0.0,1
50.18.254.76,True,True,6,0.0,1
104.16.72.45,True,True,6,0.0,1
89.145.95.53,False,True,6,0.0,1
198.148.27.83,True,True,6,0.0,1
52.9.171.1,True,True,6,0.0,1
34.201.33.197,True,True,6,0.0,1
34.201.43.84,True,True,6,0.0,1
74.217.34.15,True,True,6,0.0,1
163.171.73.175,False,True,6,0.0,1
54.192.50.82,True,True,6,0.0,1
54.194.39.215,True,True,6,0.0,1
34.205.40.7,False,True,6,0.0,1
34.205.5.199,True,True,6,0.0,1
146.20.128.225,True,True,6,0.0,1
52.22.112.104,True,True,6,0.0,1
104.20.51.16,True,True,6,0.0,1
52.202.103.180,True,True,6,0.0,1
23.207.45.163,True,True,6,0.0,1
23.208.104.68,True,True,6,0.0,1
52.87.73.117,True,True,6,0.0,1
184.50.238.113,True,True,6,0.0,1
184.72.122.157,True,True,6,0.0,1
198.232.124.192,True,True,6,0.0,1
52.84.26.140,True,True,6,0.0,1
198.11.190.7,True,True,6,0.0,1
50.18.250.175,True,True,6,0.0,1
54.194.8.96,True,True,6,0.0,1
54.197.223.58,True,True,6,0.0,1
104.88.23.225,True,True,6,0.0,1
52.218.65.44,True,True,6,0.0,1
35.157.197.151,True,True,6,0.0,1
52.203.157.54,True,True,6,0.0,1
52.216.86.3,True,True,6,0.0,1
52.216.86.99,True,True,6,0.0,1
54.204.29.238,True,True,6,0.0,1
159.127.42.73,True,True,6,0.0,1
52.87.68.240,True,True,6,0.0,1
66.119.34.47,True,True,6,0.0,1
34.193.61.227,False,True,6,0.0,1
195.248.251.144,False,True,6,0.0,1
195.161.16.136,False,True,6,0.0,1
23.23.98.158,True,True,6,0.0,1
54.199.195.232,False,True,6,0.0,1
47.89.39.16,False,True,6,0.0,1
47.89.68.223,True,True,6,0.0,1
46.4.29.76,True,True,6,0.0,1
52.218.64.3,True,True,6,0.0,1
159.203.67.39,False,True,6,0.0,1
52.216.85.195,True,True,6,0.0,1
54.200.125.247,True,True,6,0.0,1
54.200.145.55,True,True,6,0.0,1
54.200.88.38,True,True,6,0.0,1
52.1.165.28,True,True,6,0.0,1
52.1.213.181,True,True,6,0.0,1
146.20.132.242,False,True,6,0.0,1
115.127.226.44,True,True,6,0.0,1
66.150.48.17,True,True,6,0.0,1
66.150.48.22,True,True,6,0.0,1
66.150.48.42,True,True,6,0.0,1
52.87.3.71,True,True,6,0.0,1
23.208.104.165,True,True,6,0.0,1
52.202.38.240,True,True,6,0.0,1
52.202.39.186,True,True,6,0.0,1
23.207.20.48,True,True,6,0.0,1
54.86.197.253,True,True,6,0.0,1
54.209.133.55,True,True,6,0.0,1
184.73.228.46,True,True,6,0.0,1
184.73.236.71,True,True,6,0.0,1
193.111.38.243,False,True,6,0.0,1
52.84.26.209,True,True,6,0.0,1
52.84.26.230,True,True,6,0.0,1
54.86.3.100,True,True,6,0.0,1
54.86.30.215,True,True,6,0.0,1
54.86.52.213,True,True,6,0.0,1
54.86.79.27,False,True,6,0.0,1
23.63.108.56,True,True,6,0.0,1
52.203.81.17,True,True,6,0.0,1
52.216.84.235,True,True,6,0.0,1
54.208.222.32,True,True,6,0.0,1
62.168.44.117,False,True,6,0.0,1
104.84.149.220,True,True,6,0.0,1
104.84.149.249,True,True,6,0.0,1
34.194.138.212,True,True,6,0.0,1
104.17.49.107,True,True,6,0.0,1
104.17.50.107,True,True,6,0.0,1
104.17.214.37,True,True,6,0.0,1
54.246.119.198,True,True,6,0.0,1
54.244.28.85,True,True,6,0.0,1
23.23.76.140,True,True,6,0.0,1
66.150.48.50,True,True,6,0.0,1
52.216.84.227,True,True,6,0.0,1
34.202.101.226,True,True,6,0.0,1
103.43.91.11,True,True,6,0.0,1
96.16.154.121,True,True,6,0.0,1
62.209.227.214,False,True,6,0.0,1
104.211.16.18,True,True,6,0.0,1
184.72.63.86,True,True,6,0.0,1
184.84.138.139,True,True,6,0.0,1
184.84.169.58,True,True,6,0.0,1
52.87.101.121,True,True,6,0.0,1
192.99.233.72,True,True,6,0.0,1
192.99.44.208,True,True,6,0.0,1
194.213.222.30,False,True,6,0.0,1
52.216.81.72,True,True,6,0.0,1
54.209.61.90,False,True,6,0.0,1
157.55.240.126,True,True,6,0.0,1
157.56.96.54,False,True,6,0.0,1
75.98.70.31,True,True,6,0.0,1
54.209.144.16,True,True,6,0.0,1
140.205.248.8,True,True,6,0.0,1
62.168.44.115,False,True,6,0.0,1
23.206.193.152,True,True,6,0.0,1
23.63.176.139,True,True,6,0.0,1
5.9.112.124,False,True,6,0.0,1
52.216.80.216,True,True,6,0.0,1
52.216.80.232,True,True,6,0.0,1
104.79.135.161,True,True,6,0.0,1
184.84.243.210,True,True,6,0.0,1
66.150.48.55,True,True,6,0.0,1
67.220.185.43,True,True,6,0.0,1
192.99.19.8,False,True,6,0.0,1
192.99.233.55,True,True,6,0.0,1
37.59.26.100,False,True,6,0.0,1
156.154.202.37,True,True,6,0.0,1
140.172.17.11,False,True,6,0.0,1
140.205.230.8,False,True,6,0.0,1
104.79.147.114,True,True,6,0.0,1
104.70.64.114,True,True,6,0.0,1
50.112.9.124,True,True,6,0.0,1
23.36.32.235,True,True,6,0.0,1
104.18.46.244,True,True,6,0.0,1
104.17.47.107,True,True,6,0.0,1
192.73.243.114,True,True,6,0.0,1
52.84.26.94,True,True,6,0.0,1
61.213.187.155,True,True,6,0.0,1
54.210.25.155,True,True,6,0.0,1
52.216.65.195,True,True,6,0.0,1
77.72.112.204,False,True,6,0.0,1
52.216.65.56,True,True,6,0.0,1
153.149.152.229,False,True,6,0.0,1
104.200.23.124,True,True,6,0.0,1
61.213.187.154,True,True,6,0.0,1
83.169.206.205,False,True,6,0.0,1
54.231.120.171,True,True,6,0.0,1
52.204.123.7,True,True,6,0.0,1
52.204.134.195,True,True,6,0.0,1
5.150.170.5,True,True,6,0.0,1
34.249.192.83,True,True,6,0.0,1
34.202.113.223,True,True,6,0.0,1
52.86.149.202,True,True,6,0.0,1
67.213.73.226,False,True,6,0.0,1
192.40.37.235,True,True,6,0.0,1
52.86.100.7,True,True,6,0.0,1
34.202.177.176,True,True,6,0.0,1
34.250.171.131,True,True,6,0.0,1
52.216.64.219,True,True,6,0.0,1
52.216.64.232,True,True,6,0.0,1
52.216.65.120,True,True,6,0.0,1
77.75.79.215,True,True,6,0.0,1
77.88.106.123,False,True,6,0.0,1
104.31.9.186,True,True,6,0.0,1
104.72.57.90,True,True,6,0.0,1
5.135.98.39,False,True,6,0.0,1
192.40.37.140,False,True,6,0.0,1
192.40.37.146,True,True,6,0.0,1
37.59.33.196,False,True,6,0.0,1
37.220.163.15,False,True,6,0.0,1
37.220.30.11,True,True,6,0.0,1
192.28.144.124,True,True,6,0.0,1
116.213.214.216,True,True,6,0.0,1
52.84.3.79,True,True,6,0.0,1
52.84.3.179,True,True,6,0.0,1
35.190.155.102,True,True,6,0.0,1
5.79.73.92,True,True,6,0.0,1
54.231.115.19,True,True,6,0.0,1
151.101.64.194,True,True,6,0.0,1
52.216.230.107,True,True,6,0.0,1
54.215.132.57,True,True,6,0.0,1
151.101.64.70,True,True,6,0.0,1
146.20.128.164,True,True,6,0.0,1
146.20.132.231,True,True,6,0.0,1
52.0.176.19,True,True,6,0.0,1
23.36.32.223,True,True,6,0.0,1
52.0.11.138,True,True,6,0.0,1
52.1.10.174,True,True,6,0.0,1
52.1.143.152,False,True,6,0.0,1
192.241.140.55,True,True,6,0.0,1
185.14.169.125,True,True,6,0.0,1
185.3.93.141,True,True,6,0.0,1
54.214.238.58,True,True,6,0.0,1
151.80.236.12,True,True,6,0.0,1
54.231.114.11,True,True,6,0.0,1
54.231.114.3,True,True,6,0.0,1
54.231.11.131,True,True,6,0.0,1
54.231.11.144,True,True,6,0.0,1
54.88.108.226,False,True,6,0.0,1
54.88.128.0,True,True,6,0.0,1
52.216.228.16,True,True,6,0.0,1
54.221.196.71,True,True,6,0.0,1
54.217.212.107,True,True,6,0.0,1
54.217.232.93,True,True,6,0.0,1
104.28.27.173,True,True,6,0.0,1
66.155.58.83,True,True,6,0.0,1
104.117.102.33,True,True,6,0.0,1
192.229.163.174,True,True,6,0.0,1
52.85.105.89,True,True,6,0.0,1
52.84.93.57,True,True,6,0.0,1
104.28.7.120,False,True,6,0.0,1
104.16.132.156,True,True,6,0.0,1
89.185.38.84,False,True,6,0.0,1
146.20.129.91,True,True,6,0.0,1
54.245.35.244,True,True,6,0.0,1
54.245.89.129,True,True,6,0.0,1
34.196.213.242,False,True,6,0.0,1
151.101.21.244,True,True,6,0.0,1
144.217.71.87,False,True,6,0.0,1
61.110.225.123,True,True,6,0.0,1
52.216.226.240,True,True,6,0.0,1
52.216.226.83,True,True,6,0.0,1
104.31.10.163,True,True,6,0.0,1
54.221.229.151,True,True,6,0.0,1
54.221.141.103,True,True,6,0.0,1
151.101.34.109,True,True,6,0.0,1
52.84.40.119,True,True,6,0.0,1
104.17.131.32,True,True,6,0.0,1
66.198.178.55,True,True,6,0.0,1
66.198.178.89,False,True,6,0.0,1
52.84.93.140,False,True,6,0.0,1
192.132.33.31,True,True,6,0.0,1
52.84.34.40,True,True,6,0.0,1
52.84.30.135,True,True,6,0.0,1
52.84.93.151,True,True,6,0.0,1
37.48.71.20,True,True,6,0.0,1
104.215.137.104,False,True,6,0.0,1
52.204.223.55,True,True,6,0.0,1
23.206.124.237,True,True,6,0.0,1
23.203.90.49,True,True,6,0.0,1
23.203.92.80,True,True,6,0.0,1
23.206.126.209,True,True,6,0.0,1
104.28.9.45,True,True,6,0.0,1
8.12.47.206,False,True,6,0.0,1
8.12.47.207,True,True,6,0.0,1
104.28.18.151,True,True,6,0.0,1
104.28.19.151,False,True,6,0.0,1
54.225.130.253,True,True,6,0.0,1
54.225.141.78,True,True,6,0.0,1
54.225.119.162,True,True,6,0.0,1
104.28.3.122,True,True,6,0.0,1
52.216.224.168,True,True,6,0.0,1
66.61.168.89,True,True,6,0.0,1
66.61.168.98,False,True,6,0.0,1
66.198.178.91,True,True,6,0.0,1
66.211.160.87,True,True,6,0.0,1
52.84.86.138,True,True,6,0.0,1
52.84.86.38,True,True,6,0.0,1
34.248.105.59,True,True,6,0.0,1
34.248.159.47,True,True,6,0.0,1
104.17.145.111,True,True,6,0.0,1
104.17.146.111,True,True,6,0.0,1
188.92.40.81,True,False,6,0.0,1
119.9.27.46,False,True,6,0.0,1
52.84.88.86,True,True,6,0.0,1
54.88.192.21,True,True,6,0.0,1
54.230.51.38,True,True,6,0.0,1
54.230.51.51,False,True,6,0.0,1
104.28.20.67,True,True,6,0.0,1
151.101.209.198,True,True,6,0.0,1
52.216.224.232,True,True,6,0.0,1
8.247.99.194,True,True,6,0.0,1
8.253.119.254,False,True,6,0.0,1
104.16.138.132,True,True,6,0.0,1
104.28.16.9,True,True,6,0.0,1
151.101.21.198,True,True,6,0.0,1
8.253.154.230,True,True,6,0.0,1
185.39.80.63,True,True,6,0.0,1
121.78.188.93,True,True,6,0.0,1
120.37.140.214,True,True,6,0.0,1
52.84.40.141,True,True,6,0.0,1
52.84.40.164,True,True,6,0.0,1
104.17.143.111,True,True,6,0.0,1
54.225.148.189,True,True,6,0.0,1
144.76.168.9,True,True,6,0.0,1
52.216.20.219,True,True,6,0.0,1
52.216.21.107,True,True,6,0.0,1
144.217.69.221,True,True,6,0.0,1
34.230.189.151,True,True,6,0.0,1
34.230.209.254,False,True,6,0.0,1
144.63.16.200,False,True,6,0.0,1
52.216.17.203,True,True,6,0.0,1
52.84.64.44,True,True,6,0.0,1
52.84.40.213,True,True,6,0.0,1
52.84.40.215,True,True,6,0.0,1
188.64.85.95,True,True,6,0.0,1
35.190.175.97,True,True,6,0.0,1
8.253.47.231,True,True,6,0.0,1
52.216.18.56,True,True,6,0.0,1
52.216.18.80,True,True,6,0.0,1
54.225.202.45,True,True,6,0.0,1
52.205.73.192,True,True,6,0.0,1
8.27.84.118,False,True,6,0.0,1
151.101.0.176,True,True,6,0.0,1
54.230.51.170,True,True,6,0.0,1
54.230.51.172,True,True,6,0.0,1
52.216.1.96,True,True,6,0.0,1
52.216.16.115,True,True,6,0.0,1
23.4.37.80,True,True,6,0.0,1
23.44.160.28,True,True,6,0.0,1
91.121.40.80,True,True,6,0.0,1
104.17.128.32,True,True,6,0.0,1
52.84.64.55,True,True,6,0.0,1
54.229.133.164,True,True,6,0.0,1
54.227.242.33,True,True,6,0.0,1
151.101.192.114,True,True,6,0.0,1
151.101.192.194,True,True,6,0.0,1
52.216.19.56,True,True,6,0.0,1
104.27.153.130,True,True,6,0.0,1
52.216.18.128,True,True,6,0.0,1
58.221.38.88,True,True,6,0.0,1
144.217.71.95,False,True,6,0.0,1
104.24.110.58,True,True,6,0.0,1
23.203.85.4,True,True,6,0.0,1
54.228.227.176,True,True,6,0.0,1
52.84.40.185,True,True,6,0.0,1
52.84.40.189,True,True,6,0.0,1
52.84.40.20,True,True,6,0.0,1
123.125.46.32,True,True,6,0.0,1
52.84.40.216,True,True,6,0.0,1
185.5.72.132,True,True,6,0.0,1
34.197.131.150,True,True,6,0.0,1
101.79.211.98,True,True,6,0.0,1
101.79.243.161,True,True,6,0.0,1
103.224.182.239,False,True,6,0.0,1
34.225.83.213,True,True,6,0.0,1
104.27.139.75,True,True,6,0.0,1
104.25.97.28,True,True,6,0.0,1
34.204.163.196,True,True,6,0.0,1
23.65.224.232,True,True,6,0.0,1
52.214.147.88,False,True,6,0.0,1
52.84.40.57,True,True,6,0.0,1
52.84.40.67,True,True,6,0.0,1
52.84.40.92,True,True,6,0.0,1
52.84.40.54,True,True,6,0.0,1
52.84.40.250,True,True,6,0.0,1
23.65.229.244,True,True,6,0.0,1
144.76.47.209,False,True,6,0.0,1
151.101.129.128,True,True,6,0.0,1
104.25.232.13,True,True,6,0.0,1
104.25.161.101,True,True,6,0.0,1
54.227.84.7,True,True,6,0.0,1
52.216.1.136,True,True,6,0.0,1
52.216.1.216,True,True,6,0.0,1
34.204.184.166,True,True,6,0.0,1
146.20.132.128,False,True,6,0.0,1
146.20.132.141,True,True,6,0.0,1
146.20.132.165,True,True,6,0.0,1
54.251.174.42,True,True,6,0.0,1
66.211.185.81,True,True,6,0.0,1
52.84.64.234,True,True,6,0.0,1
13.108.232.7,False,True,6,0.0,1
52.214.199.229,True,True,6,0.0,1
52.216.0.136,True,True,6,0.0,1
54.230.36.4,True,True,6,0.0,1
54.89.39.183,True,True,6,0.0,1
54.230.51.129,True,True,6,0.0,1
34.204.132.227,True,True,6,0.0,1
34.204.134.174,True,True,6,0.0,1
34.204.153.122,True,True,6,0.0,1
23.203.85.37,True,True,6,0.0,1
104.25.143.110,False,True,6,0.0,1
104.25.144.110,False,True,6,0.0,1
52.21.44.29,True,True,6,0.0,1
37.157.5.72,True,True,6,0.0,1
37.157.5.73,True,True,6,0.0,1
34.196.152.110,True,True,6,0.0,1
52.84.64.246,True,True,6,0.0,1
34.196.99.229,True,True,6,0.0,1
36.248.26.157,True,True,6,0.0,1
37.153.96.63,False,True,6,0.0,1
23.46.180.174,True,True,6,0.0,1
54.230.48.233,True,True,6,0.0,1
54.230.39.194,True,True,6,0.0,1
151.101.116.70,True,True,6,0.0,1
151.101.117.5,True,True,6,0.0,1
52.209.187.25,True,True,6,0.0,1
52.209.225.68,True,True,6,0.0,1
50.19.251.230,False,True,6,0.0,1
123.51.209.204,False,True,6,0.0,1
52.84.40.96,True,True,6,0.0,1
185.99.9.124,True,True,6,0.0,1
186.234.132.14,False,True,6,0.0,1
34.195.71.138,True,True,6,0.0,1
52.21.168.169,True,True,6,0.0,1
52.21.173.182,True,True,6,0.0,1
80.252.91.52,True,True,6,0.0,1
80.72.1.76,True,True,6,0.0,1
54.88.233.215,True,True,6,0.0,1
23.203.78.65,True,True,6,0.0,1
52.206.173.239,True,True,6,0.0,1
23.203.82.38,True,True,6,0.0,1
101.69.185.238,True,True,6,0.0,1
52.84.63.103,True,True,6,0.0,1
185.76.234.247,False,True,6,0.0,1
96.6.166.148,True,True,6,0.0,1
1.234.58.3,True,True,6,0.0,1
96.7.198.100,False,True,6,0.0,1
34.206.226.38,True,True,6,0.0,1
101.79.209.98,True,True,6,0.0,1
23.63.227.155,True,True,6,0.0,1
52.207.196.27,True,True,6,0.0,1
54.230.51.164,True,True,6,0.0,1
151.101.1.134,True,True,6,0.0,1
151.101.1.143,True,True,6,0.0,1
151.101.0.203,True,True,6,0.0,1
23.203.252.51,True,True,6,0.0,1
52.207.62.125,True,True,6,0.0,1
23.210.87.7,True,True,6,0.0,1
52.70.2.11,True,True,6,0.0,1
52.72.111.6,True,True,6,0.0,1
209.58.136.31,True,True,6,0.0,1
107.21.217.218,True,True,6,0.0,1
54.174.20.56,True,True,6,0.0,1
54.174.239.168,True,True,6,0.0,1
174.35.50.112,True,True,6,0.0,1
174.35.50.74,True,True,6,0.0,1
131.253.34.234,False,True,6,0.0,1
131.253.34.237,False,True,6,0.0,1
52.70.56.164,True,True,6,0.0,1
54.178.254.80,True,True,6,0.0,1
52.71.244.91,True,True,6,0.0,1
52.71.180.144,False,True,6,0.0,1
54.175.121.230,True,True,6,0.0,1
1.82.208.117,True,True,5,0.0,1
34.209.252.166,True,True,5,0.0,1
50.19.96.218,True,True,5,0.0,1
146.20.132.127,True,True,5,0.0,1
23.44.160.33,True,True,5,0.0,1
89.30.122.55,True,True,5,0.0,1
185.59.223.27,True,True,5,0.0,1
146.20.129.80,True,True,5,0.0,1
146.20.132.220,True,True,5,0.0,1
146.20.132.222,True,True,5,0.0,1
23.34.76.134,True,True,5,0.0,1
23.246.227.68,True,True,5,0.0,1
52.1.220.203,True,True,5,0.0,1
54.243.91.79,True,True,5,0.0,1
54.245.104.174,True,True,5,0.0,1
54.245.253.196,True,True,5,0.0,1
52.1.203.86,True,True,5,0.0,1
54.64.235.56,True,True,5,0.0,1
52.129.68.12,True,True,5,0.0,1
104.192.142.99,True,True,5,0.0,1
104.196.10.168,True,True,5,0.0,1
34.197.111.228,True,True,5,0.0,1
52.84.40.72,True,True,5,0.0,1
52.84.40.75,True,True,5,0.0,1
52.84.57.35,True,True,5,0.0,1
52.84.57.77,True,True,5,0.0,1
104.196.101.162,True,True,5,0.0,1
54.243.156.160,True,True,5,0.0,1
23.23.140.177,True,True,5,0.0,1
23.23.141.176,True,True,5,0.0,1
23.23.142.81,True,True,5,0.0,1
52.14.247.85,True,True,5,0.0,1
23.23.107.183,True,True,5,0.0,1
23.222.123.52,True,True,5,0.0,1
146.20.133.152,True,True,5,0.0,1
146.20.133.163,True,True,5,0.0,1
54.243.109.80,True,True,5,0.0,1
52.15.153.128,False,True,5,0.0,1
23.217.45.30,True,True,5,0.0,1
23.217.49.159,True,True,5,0.0,1
23.217.49.37,True,True,5,0.0,1
23.219.20.65,True,True,5,0.0,1
34.196.153.140,True,True,5,0.0,1
52.84.64.254,True,True,5,0.0,1
52.84.63.47,True,True,5,0.0,1
54.241.181.197,True,True,5,0.0,1
146.20.133.200,True,True,5,0.0,1
146.20.133.48,True,True,5,0.0,1
54.239.28.81,False,True,5,0.0,1
54.72.104.247,True,True,5,0.0,1
104.196.173.14,True,True,5,0.0,1
52.84.40.33,True,True,5,0.0,1
129.15.96.21,False,True,5,0.0,1
128.199.181.220,True,True,5,0.0,1
104.196.187.28,True,True,5,0.0,1
104.196.187.55,True,True,5,0.0,1
54.236.52.165,True,True,5,0.0,1
23.210.84.14,True,True,5,0.0,1
23.210.84.197,True,True,5,0.0,1
23.211.131.6,True,True,5,0.0,1
146.20.133.77,True,True,5,0.0,1
50.17.197.25,True,True,5,0.0,1
23.48.205.65,True,True,5,0.0,1
50.17.182.196,True,True,5,0.0,1
23.21.86.161,True,True,5,0.0,1
54.235.115.244,True,True,5,0.0,1
54.235.139.80,True,True,5,0.0,1
149.202.199.193,True,True,5,0.0,1
52.84.40.26,True,True,5,0.0,1
23.21.219.32,True,True,5,0.0,1
23.21.46.201,True,True,5,0.0,1
54.78.189.187,True,True,5,0.0,1
54.80.0.149,True,True,5,0.0,1
23.21.173.157,True,True,5,0.0,1
54.231.82.219,True,True,5,0.0,1
146.20.129.108,True,True,5,0.0,1
146.20.129.113,True,True,5,0.0,1
146.20.129.118,False,True,5,0.0,1
23.208.95.23,True,True,5,0.0,1
52.20.142.175,True,True,5,0.0,1
104.196.65.163,True,True,5,0.0,1
23.208.83.166,True,True,5,0.0,1
23.208.31.162,True,True,5,0.0,1
23.208.217.55,True,True,5,0.0,1
123.125.46.31,True,True,5,0.0,1
23.60.72.11,True,True,5,0.0,1
23.60.73.148,True,True,5,0.0,1
54.231.72.139,True,True,5,0.0,1
87.242.88.85,True,True,5,0.0,1
54.231.49.72,True,True,5,0.0,1
23.208.163.226,True,True,5,0.0,1
54.231.48.184,True,True,5,0.0,1
23.62.239.8,True,True,5,0.0,1
91.225.248.133,False,True,5,0.0,1
104.16.189.108,True,True,5,0.0,1
146.20.128.246,True,True,5,0.0,1
23.208.159.114,True,True,5,0.0,1
104.20.158.22,False,True,5,0.0,1
23.208.152.174,True,True,5,0.0,1
52.201.73.12,True,True,5,0.0,1
34.224.219.133,False,True,5,0.0,1
52.84.64.48,True,True,5,0.0,1
121.29.8.213,True,True,5,0.0,1
121.50.63.217,True,True,5,0.0,1
34.224.227.101,True,True,5,0.0,1
146.20.128.188,True,True,5,0.0,1
104.20.24.216,True,True,5,0.0,1
23.206.196.8,True,True,5,0.0,1
23.207.19.65,True,True,5,0.0,1
52.203.112.160,True,True,5,0.0,1
146.20.128.229,True,True,5,0.0,1
54.86.252.88,True,True,5,0.0,1
104.200.148.15,True,True,5,0.0,1
50.112.125.59,True,True,5,0.0,1
54.231.120.106,True,True,5,0.0,1
66.61.167.10,True,True,5,0.0,1
185.33.223.202,True,True,5,0.0,1
52.84.40.148,True,True,5,0.0,1
23.206.164.112,True,True,5,0.0,1
54.231.115.11,True,True,5,0.0,1
54.230.51.92,True,True,5,0.0,1
54.231.113.219,True,True,5,0.0,1
52.204.36.35,True,True,5,0.0,1
146.20.128.116,True,True,5,0.0,1
54.230.51.28,True,True,5,0.0,1
52.205.237.0,True,True,5,0.0,1
52.206.107.130,True,True,5,0.0,1
151.101.0.194,True,True,5,0.0,1
54.230.51.171,True,True,5,0.0,1
5.79.102.162,True,True,5,0.0,1
54.230.51.18,True,True,5,0.0,1
34.204.233.76,True,True,5,0.0,1
23.203.84.217,True,True,5,0.0,1
23.203.66.20,True,True,5,0.0,1
52.84.4.64,True,True,5,0.0,1
66.198.26.16,True,True,5,0.0,1
104.16.185.108,True,True,5,0.0,1
52.207.160.249,True,True,5,0.0,1
54.230.51.21,True,True,5,0.0,1
52.208.159.105,True,True,5,0.0,1
23.203.136.9,True,True,5,0.0,1
52.208.82.54,True,True,5,0.0,1
104.24.19.65,True,True,5,0.0,1
54.88.49.137,True,True,5,0.0,1
104.25.185.27,True,True,5,0.0,1
54.230.48.211,True,True,5,0.0,1
54.230.48.35,True,True,5,0.0,1
23.201.74.154,True,True,5,0.0,1
52.84.4.224,True,True,5,0.0,1
52.212.156.205,True,True,5,0.0,1
52.212.239.19,True,True,5,0.0,1
104.25.167.114,True,True,5,0.0,1
151.101.117.181,True,True,5,0.0,1
151.101.1.94,True,True,5,0.0,1
54.230.36.235,True,True,5,0.0,1
54.230.37.210,True,True,5,0.0,1
54.230.37.220,True,True,5,0.0,1
54.92.38.11,True,True,5,0.0,1
23.63.226.129,True,True,5,0.0,1
144.76.226.228,False,True,5,0.0,1
104.25.54.4,True,True,5,0.0,1
104.25.21.5,True,True,5,0.0,1
151.101.129.52,True,True,5,0.0,1
52.84.30.10,True,True,5,0.0,1
52.216.1.35,True,True,5,0.0,1
54.228.240.36,True,True,5,0.0,1
54.229.103.220,True,True,5,0.0,1
104.25.96.28,True,True,5,0.0,1
104.25.26.30,True,True,5,0.0,1
151.101.192.133,True,True,5,0.0,1
52.216.19.40,True,True,5,0.0,1
52.216.19.51,True,True,5,0.0,1
104.27.197.93,True,True,5,0.0,1
8.39.37.51,True,True,5,0.0,1
52.216.20.195,True,True,5,0.0,1
104.27.168.253,True,True,5,0.0,1
54.225.187.47,True,True,5,0.0,1
151.101.193.5,True,True,5,0.0,1
54.225.213.10,True,True,5,0.0,1
52.216.20.101,True,True,5,0.0,1
58.83.160.156,True,True,5,0.0,1
52.216.20.24,True,True,5,0.0,1
52.216.224.11,True,True,5,0.0,1
52.216.225.19,True,True,5,0.0,1
151.101.209.52,True,True,5,0.0,1
52.216.226.160,True,True,5,0.0,1
151.101.22.55,True,True,5,0.0,1
52.216.226.203,True,True,5,0.0,1
52.216.226.243,True,True,5,0.0,1
52.216.226.75,True,True,5,0.0,1
52.216.228.96,True,True,5,0.0,1
52.216.227.24,True,True,5,0.0,1
54.221.235.154,True,True,5,0.0,1
151.101.45.132,True,True,5,0.0,1
52.216.230.45,True,True,5,0.0,1
52.216.232.43,True,True,5,0.0,1
13.56.99.196,True,True,5,0.0,1
104.118.220.24,True,True,5,0.0,1
118.238.138.153,True,True,5,0.0,1
116.114.19.245,True,True,5,0.0,1
151.101.65.28,True,True,5,0.0,1
151.80.71.202,True,True,5,0.0,1
23.65.237.248,True,True,5,0.0,1
34.249.224.53,True,True,5,0.0,1
34.251.132.241,True,True,5,0.0,1
151.139.241.4,True,True,5,0.0,1
104.72.54.79,True,True,5,0.0,1
52.216.65.19,True,True,5,0.0,1
52.216.65.243,True,True,5,0.0,1
75.98.93.51,True,True,5,0.0,1
54.210.199.90,True,True,5,0.0,1
154.16.245.246,False,True,5,0.0,1
140.90.200.11,False,True,5,0.0,1
61.240.150.104,True,True,5,0.0,1
